start	end	text
12419915	12426984	There was a time when I would have wanted to support something like this because charter reform is badly needed.
12427986	12434253	But the way this commission has been set up and the way it's played out has been really messy.
12435195	12439440	And there's a lot of evidence that there's
12439420	12448064	that they're more of a rubber stamp body than actually listening to the public, which was the whole point of the commission in the first place, right?
12449588	12454442	The word is that it was instated because of the Fed tapes, although.
12454422	12464475	I'm suspicious that that's not really the case, because a lot of what they're trying to do is manipulate how these power structure works, give more power to the mayor, reduce the controller's power.
12464535	12473387	So in my opinion, I think we just need to throw out this commission and in-state an elected commission that can truly serve the interests of the people.
12473707	12477092	They've been doing some OK work, and commissioners Thomas and Fuentes are great.
12477132	12479535	But other than that, it's been a mess.
12479515	12485340	Casey Wasserman got the position with the Olympics.
12485740	12486922	What is his business?
12487202	12488283	Is he a witness?
12488623	12495609	Crimes against children shouldn't be holding, having control in this kind of moment.
12495649	12500553	We've got to focus on what's important, remove corruption.
12501614	12508020	All that you've got are some mealy mouth words, grow some balls, y'all.
12508000	12515388	Ghislaine Maxwell is a genuinely dangerous woman.
12516129	12523457	Casey slept with her and did all kinds of things that he shouldn't.
12524017	12526180	Flew on Epstein's jet like that.
12526640	12528903	Cheated on his wife, that's bad.
12529363	12532827	What else does he have to hide?
12532807	12543000	♪ Ghislaine Maxwell is a genuinely dangerous woman ♪ General?
12543320	12543701	Thank you.
12543861	12562324	♪ Hugo said he wouldn't do harmful homeless sweeps ♪ ♪ And opposed the rule we call 4118 ♪ ♪ But when he took office, I guess he changed his mind ♪
12562304	12567996	Because in his district, sweeps happen all the time.
12568016	12573307	He wasn't there when it started, but arrests started rising.
12573347	12577856	The first year he took office, increased over fivefold.
12577876	12580161	And what does Hugo do?
12580141	12583866	Let sweeps continue.
12583886	12587690	But the joke's not on us, because it's election season.
12588011	12589973	And Hugo, your seat is up.
12589993	12596261	So let me thank the comedians who backed out of your fundraiser because of your 4118 actions.
12596581	12601126	Now who's going to vote for you, vote for you, vote for you?
12601847	12602268	Fuck ICE.
12602328	12603229	Shout out Smoke and Scan.
12605772	12606553	Next speaker.
12609082	12617610	Before the next speaker begins, I would like to call up Bobby M, Joe C, Gunny Sargent, Joe, Seba, and Audit LA.
12617951	12619552	Would you change face so fast, Hugo?
12619752	12620293	Good afternoon.
12620333	12621174	What would you like to speak to?
12621834	12623076	I'm sorry, city attorney.
12623096	12624857	Could you repeat for me what items are available?
12625358	12625558	Yes.
12625838	12633306	So the items that are open for public comment on the agenda are items 1 and 13 through 15 for the regular meeting.
12633546	12634927	So I assume all items.
12634947	12635508	13 and also?
12635528	12636969	Yes, 13 through 15 as well.
12636989	12638751	15?
12638950	12640732	It's on the continuation agenda.
12640812	12641833	Oh, OK, gotcha.
12642114	12642354	All right.
12642374	12644717	I think those as well as general comment, please.
12644737	12645317	Sorry to cut you off.
12645718	12647420	Three minutes for the items and one minute for general.
12647460	12648321	Please begin with the items.
12648401	12649002	Always a pleasure.
12650844	12656390	Item 15, I believe, is a $30,000 for outside legal counsel for the Charter Reform Commission.
12657571	12662477	They're going to need probably more than that, considering they've been breaking all kinds of
12662457	12666403	ethics guidelines and laws and rules, probably.
12667424	12672332	They've been doing weird communications with your city council offices.
12672993	12676478	They had to pass an ex parte communication thing.
12676498	12678721	I don't speak Latin, despite being Latin based.
12680003	12687314	But that basically means if you talk to a council office or the mayor, you have to disclose what those communications were in the meetings.
12687334	12690118	And of course, no one's really disclosing anything.
12690098	12692463	even though we know those conversations are probably still happening.
12694047	12698116	It's kind of just a warning to let people know, like, hey, guys, you know, the block is hot right now.
12698156	12699018	Like, y'all need to chill.
12700000	12706735	And then, you know, we'll find out years later when somebody writes a book or the LAist writes an article how fucked up the whole thing was.
